timestamp,dataset,model,variant,n_calls,n_parsed,cost_usd,seconds
2026-07-27T06:45:24.140,qm8,gem35flash,canonical,2000,2000,0.265520,1410.6
2026-07-27T07:13:10.946,qm8,gem31pro,canonical,2000,2000,3.783266,1666.8
2026-07-27T07:17:18.323,qm8,gem31flashlite,canonical,2000,1986,0.044079,247.3
2026-07-27T07:40:41.657,qm8,gem3flash,canonical,2000,2000,0.088819,1403.3
2026-07-27T07:47:00.479,qm8,gem25pro,canonical,2000,2000,1.212606,378.8
2026-07-27T07:48:55.947,qm8,terra,canonical,2000,2000,0.526097,115.4
2026-07-27T07:50:48.988,qm8,luna,canonical,2000,2000,0.201785,113.0
2026-07-27T07:53:15.235,qm8,sol,canonical,2000,2000,1.009625,146.2
2026-07-27T07:56:07.673,qm8,gpt55,canonical,2000,2000,1.009100,172.4
2026-07-27T07:58:18.849,qm8,gpt5,canonical,2000,2000,0.831265,131.1
2026-07-27T07:59:57.921,qm8,gpt41,canonical,2000,2000,0.699474,99.0
2026-07-27T08:16:31.957,qm8,grok45,canonical,2000,1998,5.123996,994.0
2026-07-27T08:18:03.644,qm8,grok43,canonical,2000,2000,0.311573,91.7
2026-07-27T08:28:29.511,qm8,kimik3,canonical,2000,1999,1.447441,625.8
2026-07-27T08:32:03.466,qm8,kimik26,canonical,2000,2000,0.387177,213.9
2026-07-27T08:37:01.893,qm8,dsv4pro,canonical,2000,1999,0.265851,298.4
2026-07-27T08:47:52.457,qm8,glm52,canonical,2000,1762,1.053769,650.5
2026-07-27T08:51:44.920,qm8,glm5,canonical,2000,1996,0.205669,232.4
2026-07-27T08:54:45.080,qm8,qwen35,canonical,2000,2000,0.185545,180.1
2026-07-27T08:56:39.570,qm8,qwen3,canonical,2000,2000,0.056884,114.4
2026-07-27T08:58:06.433,qm8,llama4mav,canonical,2000,2000,0.079798,86.8
2026-07-27T09:01:02.985,qm8,nemotron3u,canonical,2000,2000,0.226547,176.5
2026-07-27T09:06:37.916,qm8,mistrall,canonical,2000,2000,0.071566,334.9
2026-07-27T09:16:35.166,qm8,minimaxm3,canonical,2000,1704,0.383535,597.2
2026-07-27T09:23:04.413,antiviral,opus5,canonical,2000,2000,2.705130,377.7
2026-07-27T09:27:51.988,antiviral,opus48,canonical,2000,2000,2.701960,287.5
2026-07-27T09:32:32.673,antiviral,opus45,canonical,2000,2000,2.219500,280.7
2026-07-27T09:39:13.679,antiviral,sonnet5,canonical,2000,2000,1.080598,401.0
2026-07-27T09:41:51,antiviral,haiku45,canonical,2000,2000,0.549134,157.3
2026-07-27T09:47:30.210,antiviral,gem36flash,canonical,2000,2000,0.260882,339.2
2026-07-27T10:10:47.869,antiviral,gem35flash,canonical,2000,2000,0.255884,1397.6
2026-07-27T10:40:12.698,antiviral,gem31pro,canonical,2000,2000,3.458565,1764.8
2026-07-27T10:44:10.031,antiviral,gem31flashlite,canonical,2000,1986,0.044127,237.3
2026-07-27T11:07:49.063,antiviral,gem3flash,canonical,2000,2000,0.122270,1419.0
2026-07-27T11:14:40,antiviral,gem25pro,canonical,2000,2000,1.238009,410.9
2026-07-27T11:18:06.593,antiviral,terra,canonical,2000,2000,0.499925,206.6
2026-07-27T11:20:03.618,antiviral,luna,canonical,2000,2000,0.199934,117.0
2026-07-27T11:22:54.802,antiviral,sol,canonical,2000,2000,0.999130,171.2
2026-07-27T11:25:17.385,antiviral,gpt55,canonical,2000,2000,0.999670,142.6
2026-07-27T11:27:54.251,antiviral,gpt5,canonical,2000,2000,0.814835,156.9
2026-07-27T11:29:56.957,antiviral,gpt41,canonical,2000,2000,0.698966,122.7
2026-07-27T11:45:52.163,antiviral,grok45,canonical,2000,1979,4.783299,955.2
2026-07-27T11:47:31.750,antiviral,grok43,canonical,2000,1999,0.329994,99.5
2026-07-27T11:57:41.128,antiviral,kimik3,canonical,2000,2000,1.370329,609.4
2026-07-27T12:00:22.314,antiviral,kimik26,canonical,2000,2000,0.222048,161.2
2026-07-27T12:06:30.396,antiviral,dsv4pro,canonical,2000,2000,0.323789,368.1
2026-07-27T12:11:09.697,antiviral,glm52,canonical,2000,1997,0.238467,279.3
2026-07-27T12:15:02.145,antiviral,glm5,canonical,2000,1992,0.218343,232.4
2026-07-27T12:18:11.005,antiviral,qwen35,canonical,2000,2000,0.176358,188.8
2026-07-27T12:19:55.126,antiviral,qwen3,canonical,2000,1999,0.054149,104.1
2026-07-27T12:21:14.411,antiviral,llama4mav,canonical,2000,2000,0.080908,79.3
2026-07-27T12:23:40.214,antiviral,nemotron3u,canonical,2000,1968,0.233622,145.8
2026-07-27T12:25:30.211,antiviral,mistrall,canonical,2000,2000,0.068841,110.0
2026-07-27T12:32:02.189,antiviral,minimaxm3,canonical,2000,1783,0.357202,392.0
2026-07-27T12:32:55.727,boilingpoint,opus5,canonical,90,90,0.084850,26.3
2026-07-27T12:33:09.627,boilingpoint,opus48,canonical,90,90,0.084650,13.7
2026-07-27T12:33:21.242,boilingpoint,opus45,canonical,90,90,0.069090,11.6
2026-07-27T12:33:35.203,boilingpoint,sonnet5,canonical,90,90,0.033800,13.9
2026-07-27T12:33:42.674,boilingpoint,haiku45,canonical,90,90,0.013528,7.5
2026-07-27T12:34:34.466,boilingpoint,gem36flash,canonical,90,90,0.008509,51.8
2026-07-27T12:35:41.141,boilingpoint,gem35flash,canonical,90,90,0.008663,66.7
2026-07-27T12:37:02.812,boilingpoint,gem31pro,canonical,90,90,0.100934,81.7
2026-07-27T14:17:24.501,boilingpoint,gem31flashlite,canonical,90,90,0.001402,6021.7
2026-07-27T14:18:32.162,boilingpoint,gem3flash,canonical,90,90,0.002985,67.7
2026-07-27T14:18:51.939,boilingpoint,gem25pro,canonical,90,90,0.042718,19.8
2026-07-27T14:19:27.503,boilingpoint,terra,canonical,90,90,0.017797,35.5
2026-07-27T14:19:34.589,boilingpoint,luna,canonical,90,90,0.007047,7.1
2026-07-27T14:19:42.870,boilingpoint,sol,canonical,90,90,0.035085,8.3
2026-07-27T14:19:57.331,boilingpoint,gpt55,canonical,90,90,0.035280,14.5
2026-07-27T14:20:08.029,boilingpoint,gpt5,canonical,90,90,0.031747,10.7
2026-07-27T14:20:14.332,boilingpoint,gpt41,canonical,90,90,0.022528,6.3
2026-07-27T14:20:34.753,boilingpoint,grok45,canonical,90,89,0.102864,20.4
2026-07-27T14:20:39.511,boilingpoint,grok43,canonical,90,90,0.014168,4.7
2026-07-27T14:20:58.842,boilingpoint,kimik3,canonical,90,90,0.053148,19.3
2026-07-27T14:21:06.372,boilingpoint,kimik26,canonical,90,90,0.007865,7.5
2026-07-27T14:21:20.678,boilingpoint,dsv4pro,canonical,90,90,0.011859,14.3
2026-07-27T14:21:38.326,boilingpoint,glm52,canonical,90,90,0.007879,17.6
2026-07-27T14:22:05.415,boilingpoint,glm5,canonical,90,90,0.008571,27.1
2026-07-27T14:22:15.175,boilingpoint,qwen35,canonical,90,90,0.006328,9.8
2026-07-27T14:22:21.920,boilingpoint,qwen3,canonical,90,90,0.001774,6.7
2026-07-27T14:22:26.493,boilingpoint,llama4mav,canonical,90,90,0.002996,4.6
2026-07-27T14:22:32.714,boilingpoint,nemotron3u,canonical,90,90,0.007005,6.2
2026-07-27T14:22:36.577,boilingpoint,mistrall,canonical,90,90,0.002960,3.8
2026-07-27T14:22:49.612,boilingpoint,minimaxm3,canonical,90,88,0.006998,13.0
2026-07-27T14:29:39.608,lipophilicity,opus5,canonical,2000,2000,2.864330,398.3
2026-07-27T14:34:23.601,lipophilicity,opus48,canonical,2000,2000,2.862160,283.8
2026-07-27T14:38:08.171,lipophilicity,opus45,canonical,2000,2000,2.339880,224.5
2026-07-27T14:43:56.937,lipophilicity,sonnet5,canonical,2000,2000,1.144644,348.8
2026-07-27T14:47:18.706,lipophilicity,haiku45,canonical,2000,2000,0.719656,201.8
2026-07-27T15:02:40.367,lipophilicity,gem36flash,canonical,2000,2000,0.283831,921.6
2026-07-27T15:26:30.886,lipophilicity,gem35flash,canonical,2000,2000,0.292014,1430.5
2026-07-27T15:56:18.356,lipophilicity,gem31pro,canonical,2000,2000,3.943026,1787.5
2026-07-27T16:00:12.060,lipophilicity,gem31flashlite,canonical,2000,1992,0.048585,233.7
2026-07-27T16:23:53.441,lipophilicity,gem3flash,canonical,2000,2000,0.098756,1421.4
2026-07-27T16:30:41.598,lipophilicity,gem25pro,canonical,2000,2000,1.215770,408.1
2026-07-27T16:33:19.533,lipophilicity,terra,canonical,2000,2000,0.568027,157.9
2026-07-27T16:35:45.279,lipophilicity,luna,canonical,2000,2000,0.225531,145.7
2026-07-27T16:40:54.245,lipophilicity,sol,canonical,2000,2000,1.127715,309.0
2026-07-27T16:43:53.544,lipophilicity,gpt55,canonical,2000,2000,1.126688,179.3
2026-07-27T16:46:49.072,lipophilicity,gpt5,canonical,2000,2000,0.878497,175.5
2026-07-27T16:49:12.237,lipophilicity,gpt41,canonical,2000,2000,0.801564,143.2
2026-07-27T17:02:43.211,lipophilicity,grok45,canonical,2000,1997,4.728970,811.0
2026-07-27T17:04:32.563,lipophilicity,grok43,canonical,2000,1997,0.385106,109.3
2026-07-27T17:14:19.771,lipophilicity,kimik3,canonical,2000,1999,1.530507,587.2
2026-07-27T17:16:43.993,lipophilicity,kimik26,canonical,2000,1999,0.237107,144.2
2026-07-27T17:20:24.838,lipophilicity,dsv4pro,canonical,2000,2000,0.285289,220.8
2026-07-27T17:25:07.218,lipophilicity,glm52,canonical,2000,1963,0.373302,282.4
2026-07-27T17:29:01.424,lipophilicity,glm5,canonical,2000,1987,0.223557,234.2
2026-07-27T17:32:10.199,lipophilicity,qwen35,canonical,2000,2000,0.175242,188.8
2026-07-27T17:34:04.591,lipophilicity,qwen3,canonical,2000,2000,0.065732,114.4
2026-07-27T17:35:38.410,lipophilicity,llama4mav,canonical,2000,2000,0.091322,93.8
2026-07-27T17:38:27.937,lipophilicity,nemotron3u,canonical,2000,1992,0.235597,169.5
2026-07-27T17:40:13.356,lipophilicity,mistrall,canonical,2000,2000,0.073984,105.4
2026-07-27T17:45:48.455,lipophilicity,minimaxm3,canonical,2000,1784,0.344238,335.1
2026-07-27T17:51:52.775,qm7,opus5,canonical,2000,2000,2.009215,356.8
2026-07-27T17:55:57.756,qm7,opus48,canonical,2000,2000,1.994790,244.9
2026-07-27T18:00:15.722,qm7,opus45,canonical,2000,2000,1.687630,258.0
2026-07-27T18:05:53.458,qm7,sonnet5,canonical,2000,2000,0.801354,337.7
2026-07-27T18:10:45.831,qm7,haiku45,canonical,2000,2000,1.441116,292.4
2026-07-27T18:30:23.980,qm7,gem36flash,canonical,2000,2000,0.222409,1178.1
2026-07-27T18:54:19.683,qm7,gem35flash,canonical,2000,2000,0.233458,1435.7
2026-07-27T19:29:38.599,qm7,gem31pro,canonical,2000,1998,8.299276,2118.9
2026-07-27T19:33:10.955,qm7,gem31flashlite,canonical,2000,1987,0.036364,212.3
2026-07-27T19:56:18.463,qm7,gem3flash,canonical,2000,2000,0.081688,1387.5
2026-07-27T20:02:53.996,qm7,gem25pro,canonical,2000,2000,1.132467,395.5
2026-07-27T20:05:44.955,qm7,terra,canonical,2000,2000,0.237461,170.9
2026-07-27T20:08:13.604,qm7,luna,canonical,2000,1997,0.081168,148.6
2026-07-27T20:11:22.973,qm7,sol,canonical,2000,2000,0.828840,189.3
2026-07-27T20:14:18.625,qm7,gpt55,canonical,2000,2000,0.828975,175.6
2026-07-27T20:17:43.372,qm7,gpt5,canonical,2000,1999,0.724717,204.7
2026-07-27T20:19:53.370,qm7,gpt41,canonical,2000,2000,0.537164,130.0
2026-07-27T20:55:03.196,qm7,grok45,canonical,2000,1995,9.955320,2109.8
2026-07-27T20:57:00.804,qm7,grok43,canonical,2000,2000,0.239322,117.6
2026-07-27T21:05:30.789,qm7,kimik3,canonical,2000,1999,1.331066,510.0
2026-07-27T21:18:22.822,qm7,kimik26,canonical,2000,2000,0.601329,772.0
2026-07-27T21:23:11.795,qm7,dsv4pro,canonical,2000,1999,0.227158,288.9
2026-07-27T21:28:01.165,qm7,glm52,canonical,2000,1994,0.257949,289.4
2026-07-27T21:32:32.500,qm7,glm5,canonical,2000,1988,0.234180,271.3
2026-07-27T21:37:13.555,qm7,qwen35,canonical,2000,2000,0.148717,281.0
2026-07-27T21:40:18.440,qm7,qwen3,canonical,2000,1999,0.045403,184.9
2026-07-27T21:54:29.078,qm7,llama4mav,canonical,2000,1991,0.273001,850.6
2026-07-27T21:57:42.522,qm7,nemotron3u,canonical,2000,1999,0.205186,193.4
2026-07-27T21:59:30.799,qm7,mistrall,canonical,2000,2000,0.063889,108.3
2026-07-27T22:05:23.176,qm7,minimaxm3,canonical,2000,1733,0.428089,352.4
